op,timestamp_dms,_id,message_id,message_text,chat_id,creator_id,user_type,course_session_id,creator_name,creator_avatar_url,created_at_ms,created_at_ts,rn,_doc
I,2025-12-16 06:13:48.000104,6940f89cb7e9a1769e09b3d2,2ab50a7e-583a-44f7-b6ee-8aa69fe2fbdd,٣٦٠÷٣,e40659af-af5b-4b40-ab0b-90be7d20ce98,652818,STUDENT,70712,غلا المداني,,1765865628365,2025-12-16 06:13:48,1,"{ ""_id"" : { ""$oid"" : ""6940f89cb7e9a1769e09b3d2"" }, ""id"" : ""2ab50a7e-583a-44f7-b6ee-8aa69fe2fbdd"", ""text"" : ""٣٦٠÷٣"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 652818, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""غلا المداني"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/652818/f8ca71cd-e5f5-45a5-9b76-e6c43c62c89c_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765865628365 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:30:51.000003,6940ee8bb7e9a1769e096037,0d5eebe9-046b-45b7-8f3d-01642932707d,السلام عليكم ورحمة الله وبركاته,e40659af-af5b-4b40-ab0b-90be7d20ce98,648840,STUDENT,70712,لينا الشمراني,,1765863051304,2025-12-16 05:30:51,1,"{ ""_id"" : { ""$oid"" : ""6940ee8bb7e9a1769e096037"" }, ""id"" : ""0d5eebe9-046b-45b7-8f3d-01642932707d"", ""text"" : ""السلام عليكم ورحمة الله وبركاته"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648840, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""لينا الشمراني"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648840/f37d0886-2de6-449e-9c9a-adaaccb42d84_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863051304 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:59:08.000002,6940f52cb7e9a1769e098fd3,230bb0d5-8748-4bc0-8dd8-87a97e1239d3,٥,e40659af-af5b-4b40-ab0b-90be7d20ce98,647344,STUDENT,70712,تالا الموسى ,,1765864748502,2025-12-16 05:59:08,1,"{ ""_id"" : { ""$oid"" : ""6940f52cb7e9a1769e098fd3"" }, ""id"" : ""230bb0d5-8748-4bc0-8dd8-87a97e1239d3"", ""text"" : ""٥"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647344, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""تالا الموسى "", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647344/8a40c781-94e5-4a36-bbc4-2867911fe2ae_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864748502 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:33:19.000003,6940ef1fb7e9a1769e09641e,15b5a982-7cb7-41dd-bc1a-9d38295dde80,٢,e40659af-af5b-4b40-ab0b-90be7d20ce98,647465,STUDENT,70712,لينا المهنا,,1765863199282,2025-12-16 05:33:19,1,"{ ""_id"" : { ""$oid"" : ""6940ef1fb7e9a1769e09641e"" }, ""id"" : ""15b5a982-7cb7-41dd-bc1a-9d38295dde80"", ""text"" : ""٢"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647465, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""لينا المهنا"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647465/18f86eca-7a01-4f25-add6-8f1accd12832_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863199282 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:40:12.000002,6940f0bcb7e9a1769e096cd7,c53360bc-f111-44ab-a890-a0d75df99417,٨٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,651198,STUDENT,70712,ريما الخريف,,1765863612024,2025-12-16 05:40:12,1,"{ ""_id"" : { ""$oid"" : ""6940f0bcb7e9a1769e096cd7"" }, ""id"" : ""c53360bc-f111-44ab-a890-a0d75df99417"", ""text"" : ""٨٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651198, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريما الخريف"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765863612024 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:46:52.000004,6940f24cb7e9a1769e097788,7c0c857d-7d8d-4fb5-8f6e-6253612bc507,انا,e40659af-af5b-4b40-ab0b-90be7d20ce98,651196,STUDENT,70712,رغد الصانع ,,1765864012450,2025-12-16 05:46:52,1,"{ ""_id"" : { ""$oid"" : ""6940f24cb7e9a1769e097788"" }, ""id"" : ""7c0c857d-7d8d-4fb5-8f6e-6253612bc507"", ""text"" : ""انا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651196, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""رغد الصانع "", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765864012450 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:54:09.000002,6940f401b7e9a1769e0986f1,1f734edc-2796-4e48-8eca-faf80f90747e,100,e40659af-af5b-4b40-ab0b-90be7d20ce98,652826,STUDENT,70712,ريما الضلعان,,1765864449243,2025-12-16 05:54:09,1,"{ ""_id"" : { ""$oid"" : ""6940f401b7e9a1769e0986f1"" }, ""id"" : ""1f734edc-2796-4e48-8eca-faf80f90747e"", ""text"" : ""100"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 652826, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريما الضلعان"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765864449243 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:54:11.000003,6940f403b7e9a1769e0986f5,24b4ea8c-8313-4faa-9364-d62fb71322d6,100,e40659af-af5b-4b40-ab0b-90be7d20ce98,647336,STUDENT,70712,ريما الناصر,,1765864451137,2025-12-16 05:54:11,1,"{ ""_id"" : { ""$oid"" : ""6940f403b7e9a1769e0986f5"" }, ""id"" : ""24b4ea8c-8313-4faa-9364-d62fb71322d6"", ""text"" : ""100"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647336, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريما الناصر"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765864451137 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:13:56.000002,6940f8a4b7e9a1769e09b40a,a85858fe-9b14-4a2a-abc9-4cd104ff5339,انااااااا أبي احاوب,e40659af-af5b-4b40-ab0b-90be7d20ce98,648844,STUDENT,70712,يالا عقيلي,,1765865636129,2025-12-16 06:13:56,1,"{ ""_id"" : { ""$oid"" : ""6940f8a4b7e9a1769e09b40a"" }, ""id"" : ""a85858fe-9b14-4a2a-abc9-4cd104ff5339"", ""text"" : ""انااااااا أبي احاوب"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648844, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""يالا عقيلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648844/0c922d86-3eed-4c97-9d3b-eeea37f895f8_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765865636129 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:39:30.000002,6940f092b7e9a1769e096bfd,7e8c6a61-cf25-4b05-be4c-c6fef373dc84,٣٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,647344,STUDENT,70712,تالا الموسى ,,1765863570028,2025-12-16 05:39:30,1,"{ ""_id"" : { ""$oid"" : ""6940f092b7e9a1769e096bfd"" }, ""id"" : ""7e8c6a61-cf25-4b05-be4c-c6fef373dc84"", ""text"" : ""٣٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647344, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""تالا الموسى "", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647344/8a40c781-94e5-4a36-bbc4-2867911fe2ae_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863570028 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:54:08.000005,6940f400b7e9a1769e0986f0,93a80ed0-04cf-4aaa-b522-9c23c495bfe0,٨٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,647465,STUDENT,70712,لينا المهنا,,1765864448657,2025-12-16 05:54:08,1,"{ ""_id"" : { ""$oid"" : ""6940f400b7e9a1769e0986f0"" }, ""id"" : ""93a80ed0-04cf-4aaa-b522-9c23c495bfe0"", ""text"" : ""٨٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647465, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""لينا المهنا"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647465/18f86eca-7a01-4f25-add6-8f1accd12832_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864448657 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:13:31.000052,6940f88bb7e9a1769e09b334,575e99a6-c8b5-4e9e-8a5b-f212c811e1aa,اناااااااااااااااااااااااااااا,e40659af-af5b-4b40-ab0b-90be7d20ce98,648844,STUDENT,70712,يالا عقيلي,,1765865611791,2025-12-16 06:13:31,1,"{ ""_id"" : { ""$oid"" : ""6940f88bb7e9a1769e09b334"" }, ""id"" : ""575e99a6-c8b5-4e9e-8a5b-f212c811e1aa"", ""text"" : ""اناااااااااااااااااااااااااااا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648844, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""يالا عقيلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648844/0c922d86-3eed-4c97-9d3b-eeea37f895f8_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765865611791 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:15:32.000003,6940f904b7e9a1769e09b70c,f4be48c4-40ee-42ba-922b-41ea7e996013,انا,e40659af-af5b-4b40-ab0b-90be7d20ce98,647379,STUDENT,70712,جنى الحسينان,,1765865732902,2025-12-16 06:15:32,1,"{ ""_id"" : { ""$oid"" : ""6940f904b7e9a1769e09b70c"" }, ""id"" : ""f4be48c4-40ee-42ba-922b-41ea7e996013"", ""text"" : ""انا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647379, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""جنى الحسينان"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647379/5d7f81e3-2d0d-4f54-864c-e0d4c88eea6c_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765865732902 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:32:53.000044,6940ef05b7e9a1769e0963d7,71214631-c18b-41ed-b6a3-7baf03615336,اي,e40659af-af5b-4b40-ab0b-90be7d20ce98,647465,STUDENT,70712,لينا المهنا,,1765863173526,2025-12-16 05:32:53,1,"{ ""_id"" : { ""$oid"" : ""6940ef05b7e9a1769e0963d7"" }, ""id"" : ""71214631-c18b-41ed-b6a3-7baf03615336"", ""text"" : ""اي"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647465, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""لينا المهنا"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647465/18f86eca-7a01-4f25-add6-8f1accd12832_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863173526 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:38:08.000003,6940f040b7e9a1769e0969c0,5e842087-86dd-44e4-b9d9-412a40f8d36a,٦٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,648840,STUDENT,70712,لينا الشمراني,,1765863488949,2025-12-16 05:38:08,1,"{ ""_id"" : { ""$oid"" : ""6940f040b7e9a1769e0969c0"" }, ""id"" : ""5e842087-86dd-44e4-b9d9-412a40f8d36a"", ""text"" : ""٦٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648840, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""لينا الشمراني"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648840/f37d0886-2de6-449e-9c9a-adaaccb42d84_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863488949 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:40:19.000005,6940f0c3b7e9a1769e096d15,a998f791-7da8-4c85-8c15-94a06753152e,٨٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,647344,STUDENT,70712,تالا الموسى ,,1765863619827,2025-12-16 05:40:19,1,"{ ""_id"" : { ""$oid"" : ""6940f0c3b7e9a1769e096d15"" }, ""id"" : ""a998f791-7da8-4c85-8c15-94a06753152e"", ""text"" : ""٨٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647344, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""تالا الموسى "", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647344/8a40c781-94e5-4a36-bbc4-2867911fe2ae_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863619827 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:15:11.000005,6940f8efb7e9a1769e09b66e,3255faf0-b6ee-486f-8d8a-3b4e9a5bab9c,انا ممكن اطلع,e40659af-af5b-4b40-ab0b-90be7d20ce98,651196,STUDENT,70712,رغد الصانع ,,1765865711931,2025-12-16 06:15:11,1,"{ ""_id"" : { ""$oid"" : ""6940f8efb7e9a1769e09b66e"" }, ""id"" : ""3255faf0-b6ee-486f-8d8a-3b4e9a5bab9c"", ""text"" : ""انا ممكن اطلع"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651196, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""رغد الصانع "", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765865711931 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:16:11.000002,6940f92bb7e9a1769e09b7bb,c51bd8cd-6b1c-458e-ae16-5cad724accef,نسمع,e40659af-af5b-4b40-ab0b-90be7d20ce98,651202,STUDENT,70712,سلوى بشيري,,1765865771063,2025-12-16 06:16:11,1,"{ ""_id"" : { ""$oid"" : ""6940f92bb7e9a1769e09b7bb"" }, ""id"" : ""c51bd8cd-6b1c-458e-ae16-5cad724accef"", ""text"" : ""نسمع"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651202, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سلوى بشيري"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765865771063 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:38:05.000003,6940f03db7e9a1769e0969bd,366df6e5-2fcb-4d45-afb2-a66257af7e5d,60,e40659af-af5b-4b40-ab0b-90be7d20ce98,652826,STUDENT,70712,ريما الضلعان,,1765863485211,2025-12-16 05:38:05,1,"{ ""_id"" : { ""$oid"" : ""6940f03db7e9a1769e0969bd"" }, ""id"" : ""366df6e5-2fcb-4d45-afb2-a66257af7e5d"", ""text"" : ""60"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 652826, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريما الضلعان"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765863485211 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:40:11.000003,6940f0bbb7e9a1769e096cd6,8e4ab386-d8b8-46fc-a410-fc891950bd6a,٨٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,651253,STUDENT,70712,سارة السبيعي,,1765863611662,2025-12-16 05:40:11,1,"{ ""_id"" : { ""$oid"" : ""6940f0bbb7e9a1769e096cd6"" }, ""id"" : ""8e4ab386-d8b8-46fc-a410-fc891950bd6a"", ""text"" : ""٨٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651253, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارة السبيعي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651253/2ea99335-56ad-4ab5-a2b8-7cd72a9c30ab_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863611662 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:46:40.000014,6940f240b7e9a1769e09774c,380ade15-8414-41da-a1d3-b0dd8d89bf77,انااااااااا,e40659af-af5b-4b40-ab0b-90be7d20ce98,648844,STUDENT,70712,يالا عقيلي,,1765864000572,2025-12-16 05:46:40,1,"{ ""_id"" : { ""$oid"" : ""6940f240b7e9a1769e09774c"" }, ""id"" : ""380ade15-8414-41da-a1d3-b0dd8d89bf77"", ""text"" : ""انااااااااا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648844, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""يالا عقيلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648844/0c922d86-3eed-4c97-9d3b-eeea37f895f8_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864000572 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:59:19.000007,6940f537b7e9a1769e099073,3a924abd-70d6-4363-a1df-f1e513d099aa,واضح نبي اساله,e40659af-af5b-4b40-ab0b-90be7d20ce98,651253,STUDENT,70712,سارة السبيعي,,1765864759315,2025-12-16 05:59:19,1,"{ ""_id"" : { ""$oid"" : ""6940f537b7e9a1769e099073"" }, ""id"" : ""3a924abd-70d6-4363-a1df-f1e513d099aa"", ""text"" : ""واضح نبي اساله"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651253, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارة السبيعي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651253/2ea99335-56ad-4ab5-a2b8-7cd72a9c30ab_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864759315 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:08:26.000006,6940f75ab7e9a1769e09a5a8,e84e13f8-2ae2-4ee9-9f74-d8e2dbea646f,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,e40659af-af5b-4b40-ab0b-90be7d20ce98,648844,STUDENT,70712,يالا عقيلي,,1765865306976,2025-12-16 06:08:26,1,"{ ""_id"" : { ""$oid"" : ""6940f75ab7e9a1769e09a5a8"" }, ""id"" : ""e84e13f8-2ae2-4ee9-9f74-d8e2dbea646f"", ""text"" : ""👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648844, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""يالا عقيلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648844/0c922d86-3eed-4c97-9d3b-eeea37f895f8_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765865306976 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:14:52.000004,6940f8dcb7e9a1769e09b5c2,006c0f44-dd0e-409c-bf56-b887767d43f4,انااااااااااا,e40659af-af5b-4b40-ab0b-90be7d20ce98,648844,STUDENT,70712,يالا عقيلي,,1765865692219,2025-12-16 06:14:52,1,"{ ""_id"" : { ""$oid"" : ""6940f8dcb7e9a1769e09b5c2"" }, ""id"" : ""006c0f44-dd0e-409c-bf56-b887767d43f4"", ""text"" : ""انااااااااااا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648844, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""يالا عقيلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648844/0c922d86-3eed-4c97-9d3b-eeea37f895f8_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765865692219 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:16:14.000002,6940f92eb7e9a1769e09b7bf,484ccaae-f890-46bd-b96d-6a36be12e0c3,نسمع,e40659af-af5b-4b40-ab0b-90be7d20ce98,647392,STUDENT,70712,هياء السليمان ,,1765865774350,2025-12-16 06:16:14,1,"{ ""_id"" : { ""$oid"" : ""6940f92eb7e9a1769e09b7bf"" }, ""id"" : ""484ccaae-f890-46bd-b96d-6a36be12e0c3"", ""text"" : ""نسمع"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647392, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""هياء السليمان "", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765865774350 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:16:23.000002,6940f937b7e9a1769e09b7f3,36a50c23-aec4-41c1-8a7b-c7708cf1c77b,صح,e40659af-af5b-4b40-ab0b-90be7d20ce98,647379,STUDENT,70712,جنى الحسينان,,1765865783302,2025-12-16 06:16:23,1,"{ ""_id"" : { ""$oid"" : ""6940f937b7e9a1769e09b7f3"" }, ""id"" : ""36a50c23-aec4-41c1-8a7b-c7708cf1c77b"", ""text"" : ""صح"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647379, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""جنى الحسينان"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647379/5d7f81e3-2d0d-4f54-864c-e0d4c88eea6c_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765865783302 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:37:59.000005,6940f037b7e9a1769e096986,2dec5542-e113-4cd1-adb4-6b9e46a2323a,٦٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,647344,STUDENT,70712,تالا الموسى ,,1765863479351,2025-12-16 05:37:59,1,"{ ""_id"" : { ""$oid"" : ""6940f037b7e9a1769e096986"" }, ""id"" : ""2dec5542-e113-4cd1-adb4-6b9e46a2323a"", ""text"" : ""٦٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647344, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""تالا الموسى "", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647344/8a40c781-94e5-4a36-bbc4-2867911fe2ae_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863479351 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
